,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,Binary,Protocol,Service,Application,Webpage,Action,Activity
0,0,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,39279,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649834056,1712649834086,30,2,381,1712649834056,1712649834056,0,1,92,1712649834086,1712649834086,0,1,289,92,190.5,139.30003589374985,289,92,92.0,0.0,92,289,289.0,0.0,289,30,30.0,0.0,30,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Microsoft365,Network,0,6,outlook.office365.com,,,,,Normal,UDP,domain,DNS.Microsoft365,outlook.office365.com,Open Thunderbird app,Network
1,1,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,36548,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649834051,1712649834082,31,2,345,1712649834051,1712649834051,0,1,92,1712649834082,1712649834082,0,1,253,92,172.5,113.84419177103416,253,92,92.0,0.0,92,253,253.0,0.0,253,31,31.0,0.0,31,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Microsoft365,Network,0,6,outlook.office365.com,,,,,Normal,UDP,domain,DNS.Microsoft365,outlook.office365.com,Open Thunderbird app,Network
2,2,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,33212,20.190.177.82,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712649834300,1712649842438,8138,18,6064,1712649834300,1712649842416,8116,10,1245,1712649837340,1712649842438,5098,8,4819,54,336.88888888888886,1004.8167458847696,4334,60,124.5,158.432074474275,571,54,602.375,1508.2299879091952,4334,0,478.7058823529412,1224.2160636865678,4979,0,901.7777777777778,1603.0270410833514,4979,0,728.2857142857143,1893.81270758979,5023,4,0,0,0,15,5,1,1,3,0,0,0,7,3,0,1,1,0,0,0,8,2,1,0,TLS.Microsoft365,Collaborative,0,6,login.microsoftonline.com,579ccef312d18482fc42e2b822ca2430,15af977ce25de452b96affa2addb1036,,,Normal,TCP,https,TLS.Microsoft365,login.microsoftonline.com,Open Thunderbird app,Collaborative
3,3,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,40445,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649834550,1712649834580,30,2,344,1712649834550,1712649834550,0,1,108,1712649834580,1712649834580,0,1,236,108,172.0,90.50966799187808,236,108,108.0,0.0,108,236,236.0,0.0,236,30,30.0,0.0,30,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Microsoft,Network,0,6,www.tm.ak.prd.aadg.trafficmanager.net,,,,,Normal,UDP,domain,DNS.Microsoft,www.tm.ak.prd.aadg.trafficmanager.net,Open Thunderbird app,Network
4,4,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,68,192.168.3.1,00:0c:29:6d:3c:ad,00:0c:29,67,17,4,0,0,1712649842454,1712649842457,3,2,682,1712649842454,1712649842454,0,1,340,1712649842457,1712649842457,0,1,342,340,341.0,1.4142135623730951,342,340,340.0,0.0,340,342,342.0,0.0,342,3,3.0,0.0,3,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DHCP,Network,0,6,user-virtual-machine,"1,2,6,12,15,26,28,121,3,33,40,41,42,119,249,252",,,,Normal,UDP,bootps,DHCP,user-virtual-machine,"Open ""Did you just reset your password?"" mail",Network
5,5,0,fe80::fb2f:9b7d:473d:32f2,00:0c:29:50:75:05,00:0c:29,0,ff02::16,33:33:00:00:00:16,33:33:00,0,58,6,0,0,1712649842474,1712649842986,512,2,220,1712649842474,1712649842986,512,2,220,0,0,0,0,0,110,110.0,0.0,110,110,110.0,0.0,110,0,0.0,0.0,0,512,512.0,0.0,512,512,512.0,0.0,512,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,,Normal,ICMPV6,,ICMPV6,,"Open ""Did you just reset your password?"" mail",Network
6,6,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,46756,20.190.159.2,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712649834581,1712649951488,116907,50,15289,1712649834581,1712649951488,116907,26,4539,1712649834613,1712649951487,116874,24,10750,54,305.78000000000003,687.3018910113336,2974,60,174.57692307692304,329.6341211800651,1265,54,447.91666666666674,920.7252772851868,2974,0,2385.8571428571427,4269.032023382662,10258,0,4676.280000000001,5029.762490416421,10259,0,5081.478260869565,5137.112134171433,11053,2,0,0,0,49,11,0,2,1,0,0,0,25,5,0,1,1,0,0,0,24,6,0,1,TLS.Microsoft365,Collaborative,0,6,login.microsoftonline.com,579ccef312d18482fc42e2b822ca2430,15af977ce25de452b96affa2addb1036,,,Normal,TCP,https,TLS.Microsoft365,login.microsoftonline.com,Open Thunderbird app,Collaborative
7,7,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,36914,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649834616,1712649834643,27,2,230,1712649834616,1712649834616,0,1,91,1712649834643,1712649834643,0,1,139,91,115.0,33.94112549695428,139,91,91.0,0.0,91,139,139.0,0.0,139,27,27.0,0.0,27,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,live.thunderbird.net,,,,,Normal,UDP,domain,DNS,live.thunderbird.net,Open Thunderbird app,Network
8,8,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,48557,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649842474,1712649842495,21,2,392,1712649842474,1712649842474,0,1,100,1712649842495,1712649842495,0,1,292,100,196.0,135.7645019878171,292,100,100.0,0.0,100,292,292.0,0.0,292,21,21.0,0.0,21,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.UbuntuONE,Network,0,6,connectivity-check.ubuntu.com,,,,,Normal,UDP,domain,DNS.UbuntuONE,connectivity-check.ubuntu.com,"Open ""Did you just reset your password?"" mail",Network
9,9,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,40802,185.125.190.98,00:0c:29:6d:3c:ad,00:0c:29,80,6,4,0,0,1712649842498,1712649842553,55,10,854,1712649842498,1712649842552,54,5,395,1712649842523,1712649842553,30,5,459,54,85.4,60.0540497292971,239,60,79.0,35.185224171518364,141,54,91.8,82.30552836839091,239,0,6.111111111111112,11.00504934614612,26,0,13.5,15.609825965290794,28,0,7.499999999999999,12.36931687685298,26,2,0,0,0,9,3,0,2,1,0,0,0,4,1,0,1,1,0,0,0,5,2,0,1,HTTP.UbuntuONE,Cloud,0,6,connectivity-check.ubuntu.com,,,,,Normal,TCP,http,HTTP.UbuntuONE,connectivity-check.ubuntu.com,"Open ""Did you just reset your password?"" mail",Cloud
10,10,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,47000,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649853986,1712649855919,1933,4,528,1712649853986,1712649855902,1916,2,215,1712649854003,1712649855919,1916,2,313,99,132.0,44.68407620916725,198,99,107.5,12.020815280171307,116,115,156.5,58.68986283848344,198,17,644.3333333333333,1086.5732066148755,1899,1916,1916.0,0.0,1916,1916,1916.0,0.0,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,contile.services.mozilla.com,,,,,Normal,UDP,domain,DNS,contile.services.mozilla.com,Open Firefox app,Network
11,11,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,59768,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649853986,1712649854004,18,2,279,1712649853986,1712649853986,0,1,99,1712649854004,1712649854004,0,1,180,99,139.5,57.27564927611035,180,99,99.0,0.0,99,180,180.0,0.0,180,18,18.0,0.0,18,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,contile.services.mozilla.com,,,,,Normal,UDP,domain,DNS,contile.services.mozilla.com,Open Firefox app,Network
12,12,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,38382,34.117.237.239,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712649854020,1712650025272,171252,43,9450,1712649854020,1712650025272,171252,21,2416,1712649854039,1712650025272,171233,22,7034,54,219.76744186046508,397.6678344218656,1786,60,115.047619047619,120.00061507778872,571,54,319.72727272727275,530.2178511677722,1786,0,4077.42857142857,14797.43042318226,58877,0,8562.599999999999,20786.574929633385,58878,0,8153.952380952379,20354.342284820188,58885,2,0,0,0,42,20,0,2,1,0,0,0,20,10,0,1,1,0,0,0,22,10,0,1,TLS,Web,0,6,contile.services.mozilla.com,579ccef312d18482fc42e2b822ca2430,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS,contile.services.mozilla.com,Open Firefox app,Web
13,13,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,52224,34.107.221.82,00:0c:29:6d:3c:ad,00:0c:29,80,6,4,0,0,1712649854194,1712649987253,133059,41,3390,1712649854194,1712649987253,133059,22,1928,1712649854210,1712649987251,133041,19,1462,54,82.68292682926831,78.15031638592076,357,60,87.63636363636364,87.23561169643935,357,54,76.94736842105263,68.03714155943757,270,0,3326.475000000001,4680.108825096228,10243,17,6336.142857142859,4764.088268343842,10244,14,7391.166666666666,4571.101093378088,11124,2,0,0,0,40,5,0,2,1,0,0,0,21,2,0,1,1,0,0,0,19,3,0,1,HTTP,ConnCheck,0,6,detectportal.firefox.com,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,text/plain,Normal,TCP,http,HTTP,detectportal.firefox.com,Open Firefox app,ConnCheck
14,14,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,56123,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649854469,1712649854506,37,2,269,1712649854469,1712649854469,0,1,85,1712649854506,1712649854506,0,1,184,85,134.5,70.0035713374682,184,85,85.0,0.0,85,184,184.0,0.0,184,37,37.0,0.0,37,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,r3.o.lencr.org,,,,,Normal,UDP,domain,DNS,r3.o.lencr.org,Open Firefox app,Network
15,15,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,43478,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649855142,1712649855156,14,2,246,1712649855142,1712649855142,0,1,96,1712649855156,1712649855156,0,1,150,96,123.0,38.18376618407357,150,96,96.0,0.0,96,150,150.0,0.0,150,14,14.0,0.0,14,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,push.services.mozilla.com,,,,,Normal,UDP,domain,DNS,push.services.mozilla.com,Open Firefox app,Network
16,16,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,48875,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649855146,1712649855162,16,2,312,1712649855146,1712649855146,0,1,96,1712649855162,1712649855162,0,1,216,96,156.0,84.8528137423857,216,96,96.0,0.0,96,216,216.0,0.0,216,16,16.0,0.0,16,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,push.services.mozilla.com,,,,,Normal,UDP,domain,DNS,push.services.mozilla.com,Open Firefox app,Network
17,17,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,57455,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649855163,1712649855163,0,1,95,1712649855163,1712649855163,0,1,95,0,0,0,0,0,95,95.0,0.0,95,95,95.0,0.0,95,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,autopush.prod.mozaws.net,,,,,Normal,UDP,domain,DNS,autopush.prod.mozaws.net,Open Firefox app,Network
18,18,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,55067,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649855176,1712649855193,17,2,293,1712649855176,1712649855176,0,1,106,1712649855193,1712649855193,0,1,187,106,146.5,57.27564927611035,187,106,106.0,0.0,106,187,187.0,0.0,187,17,17.0,0.0,17,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,contile-images.services.mozilla.com,,,,,Normal,UDP,domain,DNS,contile-images.services.mozilla.com,Open Firefox app,Network
19,19,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,50302,34.120.115.102,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712649855212,1712649855715,503,21,5773,1712649855212,1712649855715,503,11,1442,1712649855229,1712649855715,486,10,4331,54,274.90476190476187,485.8004636434495,1824,60,131.0909090909091,155.6190570241669,571,54,433.1,666.6754082760215,1824,0,25.15,65.79415667543418,237,0,50.3,88.32270376296233,238,0,54.0,92.58914623215834,237,2,0,0,0,19,8,1,1,1,0,0,0,9,4,1,1,1,0,0,0,10,4,0,0,TLS,Web,0,6,contile-images.services.mozilla.com,579ccef312d18482fc42e2b822ca2430,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS,contile-images.services.mozilla.com,Open Firefox app,Web
20,20,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,39754,34.120.208.123,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712649855266,1712649855783,517,23,6235,1712649855266,1712649855783,517,13,1562,1712649855283,1712649855775,492,10,4673,54,271.08695652173907,521.737474305672,2166,60,120.15384615384616,144.54690481745948,571,54,467.3,749.5738122426637,2166,0,23.5,87.74028232720215,415,0,43.083333333333336,117.6709266118737,415,0,54.66666666666666,136.1350432475048,417,2,0,0,0,19,8,3,1,1,0,0,0,9,4,3,1,1,0,0,0,10,4,0,0,TLS,Web,0,6,incoming.telemetry.mozilla.org,579ccef312d18482fc42e2b822ca2430,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS,incoming.telemetry.mozilla.org,Open Firefox app,Web
21,21,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,57592,23.200.86.233,00:0c:29:6d:3c:ad,00:0c:29,80,6,4,0,0,1712649855383,1712649860746,5363,7,420,1712649855383,1712649860746,5363,4,254,1712649855399,1712649860745,5346,3,166,54,60.0,6.733003292241386,74,60,63.5,7.000000000000001,74,54,55.333333333333336,2.309401076758504,58,1,893.8333333333334,2156.152908925215,5295,21,1787.6666666666663,3037.467585560928,5295,19,2673.0,3753.322794538194,5327,2,0,0,0,6,1,0,2,1,0,0,0,3,0,0,1,1,0,0,0,3,1,0,1,HTTP,Web,1,1,,,,,,Normal,TCP,http,HTTP,,Open Firefox app,Web
22,22,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,40805,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649855460,1712649855478,18,2,281,1712649855460,1712649855460,0,1,88,1712649855478,1712649855478,0,1,193,88,140.5,74.24621202458749,193,88,88.0,0.0,88,193,193.0,0.0,193,18,18.0,0.0,18,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.OCSP,Network,0,6,ocsp.digicert.com,,,,,Normal,UDP,domain,DNS.OCSP,ocsp.digicert.com,Open Firefox app,Network
23,23,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,34001,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649855504,1712649855530,26,2,240,1712649855504,1712649855504,0,1,92,1712649855530,1712649855530,0,1,148,92,120.0,39.59797974644666,148,92,92.0,0.0,92,148,148.0,0.0,148,26,26.0,0.0,26,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,fp2e7a.wpc.phicdn.net,,,,,Normal,UDP,domain,DNS,fp2e7a.wpc.phicdn.net,Open Firefox app,Network
24,24,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,55672,192.229.221.95,00:0c:29:6d:3c:ad,00:0c:29,80,6,4,0,0,1712649855559,1712649994258,138699,43,4788,1712649855559,1712649994258,138699,23,2230,1712649855576,1712649994258,138682,20,2558,54,111.34883720930227,176.3116671882804,791,60,96.95652173913044,120.27070914508184,478,54,127.9,226.7771686271048,791,0,3302.357142857143,4695.172278308488,10247,19,6304.500000000001,4819.044765550632,10248,18,7299.052631578947,4659.5244449011725,11047,2,0,0,0,42,5,0,2,1,0,0,0,22,2,0,1,1,0,0,0,20,3,0,1,HTTP.OCSP,Network,0,6,ocsp.digicert.com,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,application/ocsp-response,Normal,TCP,http,HTTP.OCSP,ocsp.digicert.com,Open Firefox app,Network
25,25,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,42068,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649856076,1712649856105,29,2,231,1712649856076,1712649856076,0,1,87,1712649856105,1712649856105,0,1,144,87,115.5,40.30508652763321,144,87,87.0,0.0,87,144,144.0,0.0,144,29,29.0,0.0,29,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Facebook,Network,0,6,www.facebook.com,,,,,Normal,UDP,domain,DNS.Facebook,www.facebook.com,Open Firefox app,Network
26,26,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,36713,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649856076,1712649856106,30,2,293,1712649856076,1712649856076,0,1,92,1712649856106,1712649856106,0,1,201,92,146.5,77.07463914933368,201,92,92.0,0.0,92,201,201.0,0.0,201,30,30.0,0.0,30,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Microsoft,Network,0,6,support.microsoft.com,,,,,Normal,UDP,domain,DNS.Microsoft,support.microsoft.com,Open Firefox app,Network
27,27,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,57107,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649856108,1712649856134,26,2,196,1712649856108,1712649856108,0,1,90,1712649856134,1712649856134,0,1,106,90,98.0,11.31370849898476,106,90,90.0,0.0,90,106,106.0,0.0,106,26,26.0,0.0,26,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,forum.ubuntu-fr.org,,,,,Normal,UDP,domain,DNS,forum.ubuntu-fr.org,Open Firefox app,Network
28,28,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,46316,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649856130,1712649856159,29,2,236,1712649856130,1712649856130,0,1,88,1712649856159,1712649856159,0,1,148,88,118.0,42.42640687119285,148,88,88.0,0.0,88,148,148.0,0.0,148,29,29.0,0.0,29,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,doc.ubuntu-fr.org,,,,,Normal,UDP,domain,DNS,doc.ubuntu-fr.org,Open Firefox app,Network
29,29,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,55508,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649856195,1712649856216,21,2,318,1712649856195,1712649856195,0,1,86,1712649856216,1712649856216,0,1,232,86,159.0,103.23759005323592,232,86,86.0,0.0,86,232,232.0,0.0,232,21,21.0,0.0,21,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,www.youtube.com,,,,,Normal,UDP,domain,DNS.YouTube,www.youtube.com,Open Firefox app,Network
30,30,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,55955,8.8.8.8,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649856342,1712649856342,0,1,116,1712649856342,1712649856342,0,1,116,0,0,0,0,0,116,116.0,0.0,116,116,116.0,0.0,116,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,telemetry-incoming.r53-2.services.mozilla.com,,,,,Normal,UDP,domain,DNS,telemetry-incoming.r53-2.services.mozilla.com,Click on Firefox url bar,Network
31,31,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,39988,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649859183,1712649859202,19,2,180,1712649859183,1712649859183,0,1,82,1712649859202,1712649859202,0,1,98,82,90.0,11.31370849898476,98,82,82.0,0.0,82,98,98.0,0.0,98,19,19.0,0.0,19,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,example.org,,,,,Normal,UDP,domain,DNS,example.org,Click on Firefox url bar,Network
32,32,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,56257,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649860169,1712649860188,19,2,275,1712649860169,1712649860169,0,1,95,1712649860188,1712649860188,0,1,180,95,137.5,60.10407640085654,180,95,95.0,0.0,95,180,180.0,0.0,180,19,19.0,0.0,19,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,autopush.prod.mozaws.net,,,,,Normal,UDP,domain,DNS,autopush.prod.mozaws.net,Click on Firefox url bar,Network
33,33,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,46990,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649860276,1712649860312,36,2,293,1712649860276,1712649860276,0,1,85,1712649860312,1712649860312,0,1,208,85,146.5,86.97413408594535,208,85,85.0,0.0,85,208,208.0,0.0,208,36,36.0,0.0,36,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,r3.o.lencr.org,,,,,Normal,UDP,domain,DNS,r3.o.lencr.org,Click on Firefox url bar,Network
34,34,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,45624,34.107.243.93,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712649860313,1712649862200,1887,17,3607,1712649860313,1712649862200,1887,9,2018,1712649860329,1712649862199,1870,8,1589,54,212.1764705882353,265.4913452671569,852,60,224.2222222222222,271.3884567265978,711,54,198.625,276.6591185143603,852,0,117.9375,324.0361026696459,1263,0,235.875,458.6032949542089,1310,1,267.1428571428572,466.6645578183643,1263,2,0,0,0,16,7,0,0,1,0,0,0,8,4,0,0,1,0,0,0,8,3,0,0,TLS,Web,0,6,push.services.mozilla.com,c279b0189edb9269da7bc43dea5e0c36,2b0648ab686ee45e0e7c35fcfb0eea7e,,,Normal,TCP,https,TLS,push.services.mozilla.com,Click on Firefox url bar,Web
35,35,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,60919,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712649861524,1712649861548,24,2,198,1712649861524,1712649861524,0,1,85,1712649861548,1712649861548,0,1,113,85,99.0,19.79898987322333,113,85,85.0,0.0,85,113,113.0,0.0,113,24,24.0,0.0,24,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,www.google.com,,,,,Normal,UDP,domain,DNS.Google,www.google.com,Click on Firefox url bar,Network
36,36,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,36176,142.250.74.228,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712649861691,1712650034283,172592,72,13125,1712649861691,1712650034283,172592,33,3646,1712649861708,1712650034283,172575,39,9479,54,182.2916666666666,394.7568136225244,2944,60,110.48484848484848,98.04881475957563,571,54,243.0512820512821,524.2129915013929,2944,0,2430.87323943662,11542.255598983833,58545,0,5393.499999999998,16862.188051109137,58545,0,4541.4473684210525,15568.493759178744,58546,2,0,0,0,71,37,0,2,1,0,0,0,32,19,0,1,1,0,0,0,39,18,0,1,TLS.Google,Web,0,6,www.google.com,579ccef312d18482fc42e2b822ca2430,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS.Google,www.google.com,Click on Firefox url bar,Web
