id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
3048,0,"192.168.3.10","00:0c:29:50:75:05","00:0c:29",41273,"8.8.8.8","00:0c:29:6d:3c:ad","00:0c:29",53,17,4,0,0,1712653177739,1712653177758,19,2,244,1712653177739,1712653177739,0,1,93,1712653177758,1712653177758,0,1,151,93,122.0,41.012193308819754,151,93,93.0,0.0,93,151,151.0,0.0,151,19,19.0,0.0,19,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"zoomus.service-now.com","","","",""
3049,0,"192.168.3.10","00:0c:29:50:75:05","00:0c:29",44739,"8.8.8.8","00:0c:29:6d:3c:ad","00:0c:29",53,17,4,0,0,1712653556925,1712653556925,0,1,108,1712653556925,1712653556925,0,1,108,0,0,0,0,0,108,108.0,0.0,108,108,108.0,0.0,108,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"firefox.settings.services.mozilla.com","","","",""
3050,0,"172.16.68.1","00:50:56:c0:00:01","00:50:56",34985,"239.255.255.250","01:00:5e:7f:ff:fa","01:00:5e",3702,17,4,0,0,1712653179673,1712653179673,0,1,689,1712653179673,1712653179673,0,1,689,0,0,0,0,0,689,689.0,0.0,689,689,689.0,0.0,689,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WSD","Network",0,6,"","","","",""
3051,0,"192.168.3.10","00:0c:29:50:75:05","00:0c:29",57336,"8.8.8.8","00:0c:29:6d:3c:ad","00:0c:29",53,17,4,0,0,1712653557135,1712653557135,0,1,101,1712653557135,1712653557135,0,1,101,0,0,0,0,0,101,101.0,0.0,101,101,101.0,0.0,101,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"incoming.telemetry.mozilla.org","","","",""
3052,0,"192.168.3.10","00:0c:29:50:75:05","00:0c:29",52730,"8.8.8.8","00:0c:29:6d:3c:ad","00:0c:29",53,17,4,0,0,1712653179884,1712653179903,19,2,244,1712653179884,1712653179884,0,1,93,1712653179903,1712653179903,0,1,151,93,122.0,41.012193308819754,151,93,93.0,0.0,93,151,151.0,0.0,151,19,19.0,0.0,19,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"zoomus.service-now.com","","","",""
3053,0,"192.168.3.10","00:0c:29:50:75:05","00:0c:29",46372,"34.107.221.82","00:0c:29:6d:3c:ad","00:0c:29",80,6,4,0,0,1712653560881,1712653688495,127614,37,3322,1712653560881,1712653688494,127613,20,1804,1712653560897,1712653688495,127598,17,1518,54,89.78378378378378,93.16357631581106,355,60,90.2,90.61346478311046,355,54,89.29411764705883,98.88362143568213,352,0,3544.8333333333335,4814.187589080544,10249,1,6716.473684210527,4752.771149181415,10250,3,7974.875,4377.958000026953,11183,2,0,0,0,36,4,0,0,1,0,0,0,19,2,0,0,1,0,0,0,17,2,0,0,"HTTP","ConnCheck",0,6,"detectportal.firefox.com","","","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0","text/html"
3054,0,"192.168.3.10","00:0c:29:50:75:05","00:0c:29",47027,"8.8.8.8","00:0c:29:6d:3c:ad","00:0c:29",53,17,4,0,0,1712653179921,1712653179946,25,2,268,1712653179921,1712653179921,0,1,93,1712653179946,1712653179946,0,1,175,93,134.0,57.982756057296896,175,93,93.0,0.0,93,175,175.0,0.0,175,25,25.0,0.0,25,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS","Network",0,6,"static.cloud.coveo.com","","","",""
3055,0,"192.168.3.10","00:0c:29:50:75:05","00:0c:29",38802,"8.8.8.8","00:0c:29:6d:3c:ad","00:0c:29",53,17,4,0,0,1712653560882,1712653560923,41,2,231,1712653560882,1712653560882,0,1,87,1712653560923,1712653560923,0,1,144,87,115.5,40.30508652763321,144,87,87.0,0.0,87,144,144.0,0.0,144,41,41.0,0.0,41,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS.Facebook","Network",0,6,"www.facebook.com","","","",""
3056,0,"192.168.3.10","00:0c:29:50:75:05","00:0c:29",41696,"8.8.8.8","00:0c:29:6d:3c:ad","00:0c:29",53,17,4,0,0,1712653180196,1712653180224,28,2,269,1712653180196,1712653180196,0,1,92,1712653180224,1712653180224,0,1,177,92,134.5,60.10407640085654,177,92,92.0,0.0,92,177,177.0,0.0,177,28,28.0,0.0,28,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS.Zoom","Network",0,6,"us01ccistatic.zoom.us","","","",""
3057,0,"192.168.3.10","00:0c:29:50:75:05","00:0c:29",57699,"8.8.8.8","00:0c:29:6d:3c:ad","00:0c:29",53,17,4,0,0,1712653560966,1712653560986,20,2,188,1712653560966,1712653560966,0,1,86,1712653560986,1712653560986,0,1,102,86,94.0,11.313708498984761,102,86,86.0,0.0,86,102,102.0,0.0,102,20,20.0,0.0,20,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DNS.Google","Network",0,6,"meet.google.com","","","",""
