event at 1712306469.166299, code 00, type 00, val 00
event at 1712306469.174312, code 00, type 00, val 03
event at 1712306469.174312, code 01, type 01, val 04
event at 1712306469.174312, code 00, type 00, val 00
event at 1712306469.182272, code 00, type 00, val 02
event at 1712306469.182272, code 01, type 01, val 04
event at 1712306469.182272, code 00, type 00, val 00
event at 1712306469.190305, code 00, type 00, val 02
event at 1712306469.190305, code 01, type 01, val 03
event at 1712306469.190305, code 00, type 00, val 00
event at 1712306469.198279, code 00, type 00, val 03
event at 1712306469.198279, code 01, type 01, val 04
event at 1712306469.198279, code 00, type 00, val 00
event at 1712306469.206278, code 00, type 00, val 02
event at 1712306469.206278, code 01, type 01, val 04
event at 1712306469.206278, code 00, type 00, val 00
event at 1712306469.214280, code 00, type 00, val 02
event at 1712306469.214280, code 01, type 01, val 03
event at 1712306469.214280, code 00, type 00, val 00
event at 1712306469.222282, code 00, type 00, val 02
event at 1712306469.222282, code 01, type 01, val 03
event at 1712306469.222282, code 00, type 00, val 00
event at 1712306469.230279, code 00, type 00, val 02
event at 1712306469.230279, code 01, type 01, val 04
event at 1712306469.230279, code 00, type 00, val 00
event at 1712306469.238279, code 00, type 00, val 02
event at 1712306469.238279, code 01, type 01, val 03
event at 1712306469.238279, code 00, type 00, val 00
event at 1712306469.246284, code 00, type 00, val 02
event at 1712306469.246284, code 01, type 01, val 04
event at 1712306469.246284, code 00, type 00, val 00
event at 1712306469.254270, code 00, type 00, val 02
event at 1712306469.254270, code 01, type 01, val 04
event at 1712306469.254270, code 00, type 00, val 00
event at 1712306469.262265, code 00, type 00, val 03
event at 1712306469.262265, code 01, type 01, val 04
event at 1712306469.262265, code 00, type 00, val 00
event at 1712306469.270265, code 00, type 00, val 02
event at 1712306469.270265, code 01, type 01, val 04
event at 1712306469.270265, code 00, type 00, val 00
event at 1712306469.278265, code 00, type 00, val 02
event at 1712306469.278265, code 01, type 01, val 04
event at 1712306469.278265, code 00, type 00, val 00
event at 1712306469.286265, code 00, type 00, val 01
event at 1712306469.286265, code 01, type 01, val 05
event at 1712306469.286265, code 00, type 00, val 00
event at 1712306469.294305, code 00, type 00, val 02
event at 1712306469.294305, code 01, type 01, val 04
event at 1712306469.294305, code 00, type 00, val 00
event at 1712306469.302299, code 00, type 00, val 02
event at 1712306469.302299, code 01, type 01, val 05
event at 1712306469.302299, code 00, type 00, val 00
event at 1712306469.310284, code 00, type 00, val 02
event at 1712306469.310284, code 01, type 01, val 04
event at 1712306469.310284, code 00, type 00, val 00
event at 1712306469.318261, code 00, type 00, val 02
event at 1712306469.318261, code 01, type 01, val 05
event at 1712306469.318261, code 00, type 00, val 00
event at 1712306469.326259, code 00, type 00, val 01
event at 1712306469.326259, code 01, type 01, val 04
event at 1712306469.326259, code 00, type 00, val 00
event at 1712306469.334303, code 00, type 00, val 02
event at 1712306469.334303, code 01, type 01, val 05
event at 1712306469.334303, code 00, type 00, val 00
event at 1712306469.342260, code 00, type 00, val 01
event at 1712306469.342260, code 01, type 01, val 04
event at 1712306469.342260, code 00, type 00, val 00
event at 1712306469.350260, code 00, type 00, val 02
event at 1712306469.350260, code 01, type 01, val 05
event at 1712306469.350260, code 00, type 00, val 00
event at 1712306469.358264, code 00, type 00, val 01
event at 1712306469.358264, code 01, type 01, val 05
event at 1712306469.358264, code 00, type 00, val 00
event at 1712306469.366264, code 00, type 00, val 02
event at 1712306469.366264, code 01, type 01, val 06
event at 1712306469.366264, code 00, type 00, val 00
event at 1712306469.374257, code 00, type 00, val 03
event at 1712306469.374257, code 01, type 01, val 06
event at 1712306469.374257, code 00, type 00, val 00
event at 1712306469.382257, code 00, type 00, val 02
event at 1712306469.382257, code 01, type 01, val 06
event at 1712306469.382257, code 00, type 00, val 00
event at 1712306469.390258, code 00, type 00, val 02
event at 1712306469.390258, code 01, type 01, val 05
event at 1712306469.390258, code 00, type 00, val 00
event at 1712306469.398265, code 00, type 00, val 02
event at 1712306469.398265, code 01, type 01, val 05
event at 1712306469.398265, code 00, type 00, val 00
event at 1712306469.406259, code 00, type 00, val 01
event at 1712306469.406259, code 01, type 01, val 05
event at 1712306469.406259, code 00, type 00, val 00
event at 1712306469.414262, code 00, type 00, val 01
event at 1712306469.414262, code 01, type 01, val 06
event at 1712306469.414262, code 00, type 00, val 00
event at 1712306469.422262, code 01, type 01, val 04
event at 1712306469.422262, code 00, type 00, val 00
event at 1712306469.430248, code 00, type 00, val 01
event at 1712306469.430248, code 01, type 01, val 06
event at 1712306469.430248, code 00, type 00, val 00
event at 1712306469.438258, code 00, type 00, val 02
event at 1712306469.438258, code 01, type 01, val 06
event at 1712306469.438258, code 00, type 00, val 00
event at 1712306469.446267, code 00, type 00, val 01
event at 1712306469.446267, code 01, type 01, val 05
event at 1712306469.446267, code 00, type 00, val 00
event at 1712306469.454262, code 00, type 00, val 01
event at 1712306469.454262, code 01, type 01, val 05
event at 1712306469.454262, code 00, type 00, val 00
event at 1712306469.462273, code 00, type 00, val 02
event at 1712306469.462273, code 01, type 01, val 05
event at 1712306469.462273, code 00, type 00, val 00
event at 1712306469.470259, code 00, type 00, val 02
event at 1712306469.470259, code 01, type 01, val 05
event at 1712306469.470259, code 00, type 00, val 00
event at 1712306469.478270, code 00, type 00, val 01
event at 1712306469.478270, code 01, type 01, val 05
event at 1712306469.478270, code 00, type 00, val 00
event at 1712306469.486302, code 00, type 00, val 01
event at 1712306469.486302, code 01, type 01, val 05
event at 1712306469.486302, code 00, type 00, val 00
event at 1712306469.494267, code 00, type 00, val 02
event at 1712306469.494267, code 01, type 01, val 04
event at 1712306469.494267, code 00, type 00, val 00
event at 1712306469.502260, code 00, type 00, val 01
event at 1712306469.502260, code 01, type 01, val 05
event at 1712306469.502260, code 00, type 00, val 00
event at 1712306469.510267, code 00, type 00, val 01
event at 1712306469.510267, code 01, type 01, val 04
event at 1712306469.510267, code 00, type 00, val 00
event at 1712306469.518258, code 00, type 00, val 01
event at 1712306469.518258, code 01, type 01, val 05
event at 1712306469.518258, code 00, type 00, val 00
event at 1712306469.526266, code 00, type 00, val 01
event at 1712306469.526266, code 01, type 01, val 04
event at 1712306469.526266, code 00, type 00, val 00
event at 1712306469.534255, code 00, type 00, val 01
event at 1712306469.534255, code 01, type 01, val 04
event at 1712306469.534255, code 00, type 00, val 00
event at 1712306469.542262, code 01, type 01, val 03
event at 1712306469.542262, code 00, type 00, val 00
event at 1712306469.550250, code 00, type 00, val 01
event at 1712306469.550250, code 01, type 01, val 05
event at 1712306469.550250, code 00, type 00, val 00
event at 1712306469.558285, code 00, type 00, val 01
event at 1712306469.558285, code 01, type 01, val 03
event at 1712306469.558285, code 00, type 00, val 00
event at 1712306469.566248, code 01, type 01, val 03
event at 1712306469.566248, code 00, type 00, val 00
event at 1712306469.574249, code 00, type 00, val 01
event at 1712306469.574249, code 01, type 01, val 04
event at 1712306469.574249, code 00, type 00, val 00
event at 1712306469.582263, code 01, type 01, val 03
event at 1712306469.582263, code 00, type 00, val 00
event at 1712306469.590255, code 00, type 00, val 01
event at 1712306469.590255, code 01, type 01, val 05
event at 1712306469.590255, code 00, type 00, val 00
event at 1712306469.598255, code 00, type 00, val 01
event at 1712306469.598255, code 01, type 01, val 04
event at 1712306469.598255, code 00, type 00, val 00
event at 1712306469.606260, code 00, type 00, val 01
event at 1712306469.606260, code 01, type 01, val 03
event at 1712306469.606260, code 00, type 00, val 00
event at 1712306469.614251, code 01, type 01, val 02
event at 1712306469.614251, code 00, type 00, val 00
event at 1712306469.622257, code 00, type 00, val 01
event at 1712306469.622257, code 01, type 01, val 04
event at 1712306469.622257, code 00, type 00, val 00
event at 1712306469.630259, code 00, type 00, val 01
event at 1712306469.630259, code 01, type 01, val 04
event at 1712306469.630259, code 00, type 00, val 00
event at 1712306469.638275, code 00, type 00, val 01
event at 1712306469.638275, code 01, type 01, val 04
event at 1712306469.638275, code 00, type 00, val 00
event at 1712306469.646302, code 00, type 00, val 01
event at 1712306469.646302, code 01, type 01, val 04
event at 1712306469.646302, code 00, type 00, val 00
event at 1712306469.654260, code 00, type 00, val 02
event at 1712306469.654260, code 01, type 01, val 04
event at 1712306469.654260, code 00, type 00, val 00
event at 1712306469.662302, code 00, type 00, val 02
event at 1712306469.662302, code 01, type 01, val 04
event at 1712306469.662302, code 00, type 00, val 00
event at 1712306469.670266, code 00, type 00, val 02
event at 1712306469.670266, code 01, type 01, val 04
event at 1712306469.670266, code 00, type 00, val 00
event at 1712306469.678256, code 00, type 00, val 01
event at 1712306469.678256, code 01, type 01, val 04
event at 1712306469.678256, code 00, type 00, val 00
event at 1712306469.686268, code 00, type 00, val 02
event at 1712306469.686268, code 01, type 01, val 04
event at 1712306469.686268, code 00, type 00, val 00
event at 1712306469.694312, code 00, type 00, val 01
event at 1712306469.694312, code 01, type 01, val 05
event at 1712306469.694312, code 00, type 00, val 00
event at 1712306469.702311, code 00, type 00, val 02
event at 1712306469.702311, code 01, type 01, val 04
event at 1712306469.702311, code 00, type 00, val 00
event at 1712306469.710304, code 00, type 00, val 01
event at 1712306469.710304, code 01, type 01, val 04
event at 1712306469.710304, code 00, type 00, val 00
event at 1712306469.718315, code 00, type 00, val 02
event at 1712306469.718315, code 01, type 01, val 04
event at 1712306469.718315, code 00, type 00, val 00
event at 1712306469.726272, code 00, type 00, val 01
event at 1712306469.726272, code 01, type 01, val 04
event at 1712306469.726272, code 00, type 00, val 00
event at 1712306469.734269, code 00, type 00, val 02
event at 1712306469.734269, code 01, type 01, val 04
event at 1712306469.734269, code 00, type 00, val 00
event at 1712306469.742271, code 00, type 00, val 01
event at 1712306469.742271, code 01, type 01, val 03
event at 1712306469.742271, code 00, type 00, val 00
event at 1712306469.750274, code 00, type 00, val 02
event at 1712306469.750274, code 01, type 01, val 04
event at 1712306469.750274, code 00, type 00, val 00
event at 1712306469.758269, code 00, type 00, val 02
event at 1712306469.758269, code 01, type 01, val 04
event at 1712306469.758269, code 00, type 00, val 00
event at 1712306469.766269, code 00, type 00, val 02
event at 1712306469.766269, code 01, type 01, val 05
event at 1712306469.766269, code 00, type 00, val 00
event at 1712306469.774291, code 00, type 00, val 02
event at 1712306469.774291, code 01, type 01, val 04
event at 1712306469.774291, code 00, type 00, val 00
event at 1712306469.782321, code 00, type 00, val 01
event at 1712306469.782321, code 01, type 01, val 04
event at 1712306469.782321, code 00, type 00, val 00
event at 1712306469.790269, code 00, type 00, val 02
event at 1712306469.790269, code 01, type 01, val 03
event at 1712306469.790269, code 00, type 00, val 00
event at 1712306469.798280, code 00, type 00, val 01
event at 1712306469.798280, code 01, type 01, val 04
event at 1712306469.798280, code 00, type 00, val 00
event at 1712306469.806267, code 00, type 00, val 02
event at 1712306469.806267, code 01, type 01, val 04
event at 1712306469.806267, code 00, type 00, val 00
event at 1712306469.814302, code 00, type 00, val 01
event at 1712306469.814302, code 01, type 01, val 03
event at 1712306469.814302, code 00, type 00, val 00
event at 1712306469.822299, code 00, type 00, val 02
event at 1712306469.822299, code 01, type 01, val 03
event at 1712306469.822299, code 00, type 00, val 00
event at 1712306469.830265, code 00, type 00, val 01
event at 1712306469.830265, code 01, type 01, val 03
event at 1712306469.830265, code 00, type 00, val 00
event at 1712306469.838261, code 00, type 00, val 01
event at 1712306469.838261, code 01, type 01, val 03
event at 1712306469.838261, code 00, type 00, val 00
event at 1712306469.846287, code 00, type 00, val 01
event at 1712306469.846287, code 01, type 01, val 03
event at 1712306469.846287, code 00, type 00, val 00
event at 1712306469.854300, code 00, type 00, val 01
event at 1712306469.854300, code 01, type 01, val 03
event at 1712306469.854300, code 00, type 00, val 00
event at 1712306469.862308, code 00, type 00, val 01
event at 1712306469.862308, code 01, type 01, val 03
event at 1712306469.862308, code 00, type 00, val 00
event at 1712306469.870265, code 00, type 00, val 03
event at 1712306469.870265, code 01, type 01, val 04
event at 1712306469.870265, code 00, type 00, val 00
event at 1712306469.878269, code 00, type 00, val 02
event at 1712306469.878269, code 01, type 01, val 03
event at 1712306469.878269, code 00, type 00, val 00
event at 1712306469.886262, code 00, type 00, val 02
event at 1712306469.886262, code 01, type 01, val 03
event at 1712306469.886262, code 00, type 00, val 00
event at 1712306469.894265, code 00, type 00, val 02
event at 1712306469.894265, code 01, type 01, val 04
event at 1712306469.894265, code 00, type 00, val 00
event at 1712306469.902267, code 00, type 00, val 02
event at 1712306469.902267, code 01, type 01, val 04
event at 1712306469.902267, code 00, type 00, val 00
event at 1712306469.910303, code 00, type 00, val 02
event at 1712306469.910303, code 01, type 01, val 04
event at 1712306469.910303, code 00, type 00, val 00
event at 1712306469.918275, code 00, type 00, val 02
event at 1712306469.918275, code 01, type 01, val 03
event at 1712306469.918275, code 00, type 00, val 00
event at 1712306469.926288, code 00, type 00, val 02
event at 1712306469.926288, code 01, type 01, val 03
event at 1712306469.926288, code 00, type 00, val 00
event at 1712306469.934266, code 00, type 00, val 02
event at 1712306469.934266, code 01, type 01, val 03
event at 1712306469.934266, code 00, type 00, val 00
event at 1712306469.942305, code 00, type 00, val 03
event at 1712306469.942305, code 01, type 01, val 03
event at 1712306469.942305, code 00, type 00, val 00
event at 1712306469.950309, code 00, type 00, val 03
event at 1712306469.950309, code 01, type 01, val 03
event at 1712306469.950309, code 00, type 00, val 00
event at 1712306469.958268, code 00, type 00, val 03
event at 1712306469.958268, code 01, type 01, val 04
event at 1712306469.958268, code 00, type 00, val 00
event at 1712306469.966306, code 00, type 00, val 03
event at 1712306469.966306, code 01, type 01, val 04
event at 1712306469.966306, code 00, type 00, val 00
event at 1712306469.974306, code 00, type 00, val 03
event at 1712306469.974306, code 01, type 01, val 04
event at 1712306469.974306, code 00, type 00, val 00
event at 1712306469.982265, code 00, type 00, val 03
event at 1712306469.982265, code 01, type 01, val 04
event at 1712306469.982265, code 00, type 00, val 00
event at 1712306469.990313, code 00, type 00, val 03
event at 1712306469.990313, code 01, type 01, val 04
event at 1712306469.990313, code 00, type 00, val 00
event at 1712306469.998298, code 00, type 00, val 04
event at 1712306469.998298, code 01, type 01, val 04
event at 1712306469.998298, code 00, type 00, val 00
event at 1712306470.006257, code 00, type 00, val 03
event at 1712306470.006257, code 01, type 01, val 04
event at 1712306470.006257, code 00, type 00, val 00
event at 1712306470.014265, code 00, type 00, val 03
event at 1712306470.014265, code 01, type 01, val 04
event at 1712306470.014265, code 00, type 00, val 00
event at 1712306470.022265, code 00, type 00, val 04
event at 1712306470.022265, code 01, type 01, val 04
event at 1712306470.022265, code 00, type 00, val 00
event at 1712306470.030264, code 00, type 00, val 03
event at 1712306470.030264, code 01, type 01, val 03
event at 1712306470.030264, code 00, type 00, val 00
event at 1712306470.038254, code 00, type 00, val 04
event at 1712306470.038254, code 01, type 01, val 04
event at 1712306470.038254, code 00, type 00, val 00
event at 1712306470.046259, code 00, type 00, val 04
event at 1712306470.046259, code 01, type 01, val 04
event at 1712306470.046259, code 00, type 00, val 00
event at 1712306470.054263, code 00, type 00, val 02
event at 1712306470.054263, code 01, type 01, val 03
event at 1712306470.054263, code 00, type 00, val 00
event at 1712306470.062262, code 00, type 00, val 04
event at 1712306470.062262, code 01, type 01, val 04
event at 1712306470.062262, code 00, type 00, val 00
event at 1712306470.070254, code 00, type 00, val 02
event at 1712306470.070254, code 01, type 01, val 03
event at 1712306470.070254, code 00, type 00, val 00
event at 1712306470.078259, code 00, type 00, val 03
event at 1712306470.078259, code 01, type 01, val 03
event at 1712306470.078259, code 00, type 00, val 00
event at 1712306470.086252, code 00, type 00, val 03
event at 1712306470.086252, code 01, type 01, val 04
event at 1712306470.086252, code 00, type 00, val 00
event at 1712306470.094262, code 00, type 00, val 02
event at 1712306470.094262, code 01, type 01, val 04
event at 1712306470.094262, code 00, type 00, val 00
event at 1712306470.102256, code 00, type 00, val 03
event at 1712306470.102256, code 01, type 01, val 04
event at 1712306470.102256, code 00, type 00, val 00
event at 1712306470.110259, code 00, type 00, val 03
event at 1712306470.110259, code 01, type 01, val 03
event at 1712306470.110259, code 00, type 00, val 00
event at 1712306470.118260, code 00, type 00, val 03
event at 1712306470.118260, code 01, type 01, val 04
event at 1712306470.118260, code 00, type 00, val 00
event at 1712306470.126259, code 00, type 00, val 03
event at 1712306470.126259, code 01, type 01, val 04
event at 1712306470.126259, code 00, type 00, val 00
event at 1712306470.134257, code 00, type 00, val 03
event at 1712306470.134257, code 01, type 01, val 05
event at 1712306470.134257, code 00, type 00, val 00
event at 1712306470.142256, code 00, type 00, val 03
event at 1712306470.142256, code 01, type 01, val 04
event at 1712306470.142256, code 00, type 00, val 00
event at 1712306470.150310, code 00, type 00, val 03
event at 1712306470.150310, code 01, type 01, val 04
event at 1712306470.150310, code 00, type 00, val 00
event at 1712306470.158316, code 00, type 00, val 03
event at 1712306470.158316, code 01, type 01, val 04
event at 1712306470.158316, code 00, type 00, val 00
event at 1712306470.166264, code 00, type 00, val 03
event at 1712306470.166264, code 01, type 01, val 04
event at 1712306470.166264, code 00, type 00, val 00
event at 1712306470.174256, code 00, type 00, val 04
event at 1712306470.174256, code 01, type 01, val 05
event at 1712306470.174256, code 00, type 00, val 00
event at 1712306470.182267, code 00, type 00, val 03
event at 1712306470.182267, code 01, type 01, val 04
event at 1712306470.182267, code 00, type 00, val 00
event at 1712306470.190317, code 00, type 00, val 04
event at 1712306470.190317, code 01, type 01, val 04
event at 1712306470.190317, code 00, type 00, val 00
event at 1712306470.198268, code 00, type 00, val 03
event at 1712306470.198268, code 01, type 01, val 03
event at 1712306470.198268, code 00, type 00, val 00
event at 1712306470.206311, code 00, type 00, val 02
event at 1712306470.206311, code 01, type 01, val 04
event at 1712306470.206311, code 00, type 00, val 00
event at 1712306470.214263, code 00, type 00, val 02
event at 1712306470.214263, code 01, type 01, val 04
event at 1712306470.214263, code 00, type 00, val 00
event at 1712306470.222265, code 00, type 00, val 03
event at 1712306470.222265, code 01, type 01, val 03
event at 1712306470.222265, code 00, type 00, val 00
event at 1712306470.230311, code 00, type 00, val 02
event at 1712306470.230311, code 01, type 01, val 03
event at 1712306470.230311, code 00, type 00, val 00
event at 1712306470.238268, code 00, type 00, val 02
event at 1712306470.238268, code 01, type 01, val 02
event at 1712306470.238268, code 00, type 00, val 00
event at 1712306470.246265, code 00, type 00, val 01
event at 1712306470.246265, code 01, type 01, val 02
event at 1712306470.246265, code 00, type 00, val 00
event at 1712306470.254265, code 00, type 00, val 01
event at 1712306470.254265, code 01, type 01, val 02
event at 1712306470.254265, code 00, type 00, val 00
event at 1712306470.262269, code 01, type 01, val 01
event at 1712306470.262269, code 00, type 00, val 00
event at 1712306470.270261, code 01, type 01, val 01
event at 1712306470.270261, code 00, type 00, val 00
event at 1712306470.278257, code 00, type 00, val 01
event at 1712306470.278257, code 01, type 01, val 02
event at 1712306470.278257, code 00, type 00, val 00
event at 1712306470.294257, code 00, type 00, val 01
event at 1712306470.294257, code 01, type 01, val 01
event at 1712306470.294257, code 00, type 00, val 00
event at 1712306470.302269, code 00, type 00, val 01
event at 1712306470.302269, code 01, type 01, val 01
event at 1712306470.302269, code 00, type 00, val 00
event at 1712306470.310260, code 01, type 01, val 01
event at 1712306470.310260, code 00, type 00, val 00
event at 1712306470.318258, code 01, type 01, val 01
event at 1712306470.318258, code 00, type 00, val 00
event at 1712306470.326265, code 00, type 00, val 01
event at 1712306470.326265, code 01, type 01, val 03
event at 1712306470.326265, code 00, type 00, val 00
event at 1712306470.334261, code 00, type 00, val 01
event at 1712306470.334261, code 01, type 01, val 01
event at 1712306470.334261, code 00, type 00, val 00
event at 1712306470.342258, code 01, type 01, val 01
event at 1712306470.342258, code 00, type 00, val 00
event at 1712306470.350267, code 01, type 01, val 01
event at 1712306470.350267, code 00, type 00, val 00
event at 1712306470.358266, code 01, type 01, val 02
event at 1712306470.358266, code 00, type 00, val 00
event at 1712306470.366272, code 00, type 00, val 01
event at 1712306470.366272, code 01, type 01, val 02
event at 1712306470.366272, code 00, type 00, val 00
event at 1712306470.374274, code 01, type 01, val 01
event at 1712306470.374274, code 00, type 00, val 00
event at 1712306470.382265, code 01, type 01, val 01
event at 1712306470.382265, code 00, type 00, val 00
event at 1712306470.390259, code 01, type 01, val 02
event at 1712306470.390259, code 00, type 00, val 00
event at 1712306470.398268, code 01, type 01, val 01
event at 1712306470.398268, code 00, type 00, val 00
event at 1712306470.406266, code 00, type 00, val 01
event at 1712306470.406266, code 01, type 01, val 03
event at 1712306470.406266, code 00, type 00, val 00
event at 1712306470.414269, code 00, type 00, val 01
event at 1712306470.414269, code 01, type 01, val 02
event at 1712306470.414269, code 00, type 00, val 00
event at 1712306470.422261, code 01, type 01, val 01
event at 1712306470.422261, code 00, type 00, val 00
event at 1712306470.430265, code 01, type 01, val 02
event at 1712306470.430265, code 00, type 00, val 00
event at 1712306470.438267, code 00, type 00, val 01
event at 1712306470.438267, code 01, type 01, val 02
event at 1712306470.438267, code 00, type 00, val 00
event at 1712306470.446262, code 01, type 01, val 01
event at 1712306470.446262, code 00, type 00, val 00
event at 1712306470.454261, code 01, type 01, val 01
event at 1712306470.454261, code 00, type 00, val 00
event at 1712306470.462260, code 01, type 01, val 01
event at 1712306470.462260, code 00, type 00, val 00
event at 1712306470.470258, code 00, type 00, val 01
event at 1712306470.470258, code 01, type 01, val 02
event at 1712306470.470258, code 00, type 00, val 00
event at 1712306470.478272, code 00, type 00, val 01
event at 1712306470.478272, code 01, type 01, val 01
event at 1712306470.478272, code 00, type 00, val 00
event at 1712306470.494294, code 01, type 01, val 01
event at 1712306470.494294, code 00, type 00, val 00
event at 1712306470.502304, code 00, type 00, val 01
event at 1712306470.502304, code 01, type 01, val 02
event at 1712306470.502304, code 00, type 00, val 00
event at 1712306470.518298, code 01, type 01, val 01
event at 1712306470.518298, code 00, type 00, val 00
event at 1712306470.526313, code 00, type 00, val 01
event at 1712306470.526313, code 01, type 01, val 02
event at 1712306470.526313, code 00, type 00, val 00
event at 1712306470.534272, code 00, type 00, val 01
event at 1712306470.534272, code 01, type 01, val 02
event at 1712306470.534272, code 00, type 00, val 00
event at 1712306470.542270, code 00, type 00, val 01
event at 1712306470.542270, code 01, type 01, val 01
event at 1712306470.542270, code 00, type 00, val 00
event at 1712306470.590301, code 00, type 00, val 01
event at 1712306470.590301, code 01, type 01, val 01
event at 1712306470.590301, code 00, type 00, val 00
event at 1712306470.606303, code 00, type 00, val 01
event at 1712306470.606303, code 00, type 00, val 00
event at 1712306470.614314, code 00, type 00, val 01
event at 1712306470.614314, code 01, type 01, val 01
event at 1712306470.614314, code 00, type 00, val 00
event at 1712306470.622271, code 00, type 00, val 01
event at 1712306470.622271, code 01, type 01, val 01
event at 1712306470.622271, code 00, type 00, val 00
event at 1712306470.630270, code 00, type 00, val 01
event at 1712306470.630270, code 01, type 01, val 01
event at 1712306470.630270, code 00, type 00, val 00
event at 1712306470.638262, code 00, type 00, val 02
event at 1712306470.638262, code 01, type 01, val 01
event at 1712306470.638262, code 00, type 00, val 00
event at 1712306470.646271, code 00, type 00, val 01
event at 1712306470.646271, code 01, type 01, val 01
event at 1712306470.646271, code 00, type 00, val 00
event at 1712306470.662265, code 00, type 00, val 02
event at 1712306470.662265, code 01, type 01, val 01
event at 1712306470.662265, code 00, type 00, val 00
event at 1712306470.702383, code 00, type 00, val 02
event at 1712306470.702383, code 01, type 01, val 01
event at 1712306470.702383, code 00, type 00, val 00
event at 1712306470.718264, code 00, type 00, val 01
event at 1712306470.718264, code 01, type 01, val 01
event at 1712306470.718264, code 00, type 00, val 00
event at 1712306470.726271, code 00, type 00, val 02
event at 1712306470.726271, code 01, type 01, val 01
event at 1712306470.726271, code 00, type 00, val 00
event at 1712306470.734383, code 00, type 00, val 02
event at 1712306470.734383, code 01, type 01, val 01
event at 1712306470.734383, code 00, type 00, val 00
event at 1712306470.742315, code 00, type 00, val 02
event at 1712306470.742315, code 01, type 01, val 01
event at 1712306470.742315, code 00, type 00, val 00
event at 1712306470.750277, code 00, type 00, val 01
event at 1712306470.750277, code 01, type 01, val 01
event at 1712306470.750277, code 00, type 00, val 00
event at 1712306470.766309, code 00, type 00, val 02
event at 1712306470.766309, code 01, type 01, val 01
event at 1712306470.766309, code 00, type 00, val 00
event at 1712306470.774272, code 00, type 00, val 01
event at 1712306470.774272, code 01, type 01, val 01
event at 1712306470.774272, code 00, type 00, val 00
event at 1712306471.862274, code 04, type 04, val 90001
event at 1712306471.862274, code 272, type 272, val 01
event at 1712306471.862274, code 00, type 00, val 00
event at 1712306472.014280, code 04, type 04, val 90001
event at 1712306472.014280, code 272, type 272, val 00
event at 1712306472.014280, code 00, type 00, val 00
event at 1712306478.774416, code 01, type 01, val -1
event at 1712306478.774416, code 00, type 00, val 00
event at 1712306479.326367, code 01, type 01, val -1
event at 1712306479.326367, code 00, type 00, val 00
event at 1712306479.342441, code 00, type 00, val -1
event at 1712306479.342441, code 01, type 01, val -2
event at 1712306479.342441, code 00, type 00, val 00
event at 1712306479.350371, code 00, type 00, val -1
event at 1712306479.350371, code 01, type 01, val -1
event at 1712306479.350371, code 00, type 00, val 00
event at 1712306479.358385, code 01, type 01, val -1
event at 1712306479.358385, code 00, type 00, val 00
event at 1712306479.366388, code 00, type 00, val -1
event at 1712306479.366388, code 01, type 01, val -3
event at 1712306479.366388, code 00, type 00, val 00
event at 1712306479.374357, code 00, type 00, val -1
event at 1712306479.374357, code 01, type 01, val -3
event at 1712306479.374357, code 00, type 00, val 00
event at 1712306479.382357, code 00, type 00, val -1
event at 1712306479.382357, code 01, type 01, val -2
event at 1712306479.382357, code 00, type 00, val 00
event at 1712306479.390364, code 00, type 00, val -1
event at 1712306479.390364, code 01, type 01, val -2
event at 1712306479.390364, code 00, type 00, val 00
event at 1712306479.398380, code 00, type 00, val -1
event at 1712306479.398380, code 01, type 01, val -3
event at 1712306479.398380, code 00, type 00, val 00
event at 1712306479.406345, code 00, type 00, val -1
event at 1712306479.406345, code 01, type 01, val -3
event at 1712306479.406345, code 00, type 00, val 00
event at 1712306479.414465, code 00, type 00, val -2
event at 1712306479.414465, code 01, type 01, val -3
event at 1712306479.414465, code 00, type 00, val 00
event at 1712306479.422341, code 00, type 00, val -1
event at 1712306479.422341, code 01, type 01, val -2
event at 1712306479.422341, code 00, type 00, val 00
event at 1712306479.430388, code 00, type 00, val -2
event at 1712306479.430388, code 01, type 01, val -3
event at 1712306479.430388, code 00, type 00, val 00
event at 1712306479.438348, code 00, type 00, val -1
event at 1712306479.438348, code 01, type 01, val -2
event at 1712306479.438348, code 00, type 00, val 00
event at 1712306479.446457, code 00, type 00, val -2
event at 1712306479.446457, code 01, type 01, val -2
event at 1712306479.446457, code 00, type 00, val 00
event at 1712306479.454350, code 00, type 00, val -2
event at 1712306479.454350, code 01, type 01, val -2
event at 1712306479.454350, code 00, type 00, val 00
event at 1712306479.462342, code 00, type 00, val -3
event at 1712306479.462342, code 01, type 01, val -3
event at 1712306479.462342, code 00, type 00, val 00
event at 1712306479.470337, code 00, type 00, val -3
event at 1712306479.470337, code 01, type 01, val -3
event at 1712306479.470337, code 00, type 00, val 00
event at 1712306479.478332, code 00, type 00, val -3
event at 1712306479.478332, code 01, type 01, val -3
event at 1712306479.478332, code 00, type 00, val 00
event at 1712306479.486369, code 00, type 00, val -3
event at 1712306479.486369, code 01, type 01, val -3
event at 1712306479.486369, code 00, type 00, val 00
event at 1712306479.494405, code 00, type 00, val -3
event at 1712306479.494405, code 01, type 01, val -3
event at 1712306479.494405, code 00, type 00, val 00
event at 1712306479.502342, code 00, type 00, val -2
event at 1712306479.502342, code 01, type 01, val -2
event at 1712306479.502342, code 00, type 00, val 00
event at 1712306479.510346, code 00, type 00, val -2
event at 1712306479.510346, code 01, type 01, val -2
event at 1712306479.510346, code 00, type 00, val 00
event at 1712306479.518346, code 00, type 00, val -1
