,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,Binary,Protocol,Service,Application,Webpage,Action,Activity
61,61,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,33238,142.250.75.238,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306507045,1712306596263,89218,39,11513,1712306507045,1712306596263,89218,19,2480,1712306507062,1712306596263,89201,20,9033,54,295.20512820512823,771.0115767950288,4060,60,130.52631578947364,137.48792610466344,571,54,451.65,1057.415432726618,4060,0,2347.842105263158,10538.698354228687,57973,0,4956.555555555556,15100.903172141032,57973,0,4694.789473684211,14731.942180094951,58023,2,0,0,0,38,18,0,2,1,0,0,0,18,10,0,1,1,0,0,0,20,8,0,1,TLS.Google,Web,0,6,play.google.com,579ccef312d18482fc42e2b822ca2430,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS.Google,play.google.com,"Click on ""Trending"" proposition",Web
62,62,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,60244,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,6,4,0,0,1712306509762,1712306513176,3414,49,4305,1712306509762,1712306513175,3413,22,1832,1712306509779,1712306513176,3397,27,2473,54,87.85714285714285,35.90090528106498,165,60,83.27272727272727,20.7873171456192,107,54,91.59259259259258,44.70093722925492,165,0,71.125,306.61755407687457,2068,0,162.52380952380952,456.5436035087578,2082,0,130.65384615384616,410.97541944088994,2068,2,0,0,0,48,25,0,2,1,0,0,0,21,12,0,1,1,0,0,0,27,13,0,1,DNS.YouTube,Network,0,6,rr3---sn-n4g-gon6.googlevideo.com,,,,,Normal,TCP,domain,DNS.YouTube,rr3---sn-n4g-gon6.googlevideo.com,"Click on ""Imagine dragon"" video",Network
63,63,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,40088,79.80.151.77,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306510430,1712306510557,127,13,8306,1712306510430,1712306510543,113,5,1814,1712306510448,1712306510557,109,8,6492,69,638.923076923077,635.3203209849424,1399,73,362.8,579.99672412868,1399,69,811.5,641.2617027614946,1399,0,10.583333333333334,13.594506466238707,40,0,28.25,21.484490529992403,49,0,15.571428571428571,31.894916746806445,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.YouTube,Media,0,6,rr2---sn-n4g-gon6.googlevideo.com,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.YouTube,rr2---sn-n4g-gon6.googlevideo.com,"Click on ""Imagine dragon"" video",Media
64,64,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,51910,142.250.75.226,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306510951,1712306511301,350,42,30971,1712306510951,1712306511301,350,17,2995,1712306510968,1712306511301,333,25,27976,54,737.4047619047617,1493.8807060402148,5654,60,176.1764705882353,228.37037770202315,887,54,1119.04,1844.6845367162373,5654,0,8.536585365853659,21.24629092450681,111,0,21.875,30.17255927715336,111,0,13.875,34.48038194583167,161,2,0,0,0,41,20,0,2,1,0,0,0,16,9,0,1,1,0,0,0,25,11,0,1,TLS.Google,Advertisement,0,6,pagead2.googlesyndication.com,579ccef312d18482fc42e2b822ca2430,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS.Google,pagead2.googlesyndication.com,"Click on ""Imagine dragon"" video",Advertisement
65,65,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,51652,172.217.20.194,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306511175,1712306511462,287,35,9520,1712306511175,1712306511462,287,16,2803,1712306511195,1712306511462,267,19,6717,54,271.9999999999999,441.2658928982548,1514,60,175.1875,265.4031446058367,1047,54,353.52631578947364,541.9871224814041,1514,0,8.441176470588236,15.72527626865392,66,0,19.133333333333333,21.78094405230232,66,0,14.833333333333332,20.088773569568943,67,2,0,0,0,34,14,0,2,1,0,0,0,15,8,0,1,1,0,0,0,19,6,0,1,TLS.Google,Advertisement,0,6,ade.googlesyndication.com,579ccef312d18482fc42e2b822ca2430,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS.Google,ade.googlesyndication.com,"Click on ""Imagine dragon"" video",Advertisement
66,66,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,51830,142.250.75.226,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306511177,1712306516412,5235,34,14353,1712306511177,1712306516368,5191,14,5545,1712306511195,1712306516412,5217,20,8808,67,422.1470588235296,514.4410401386792,1399,73,396.07142857142856,512.774423982037,1399,67,440.3999999999999,528.1080830364377,1399,0,158.63636363636363,567.0633682723332,2899,0,399.3076923076923,881.4481819346487,2943,0,274.5789473684211,742.3904569990611,2919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Advertisement,0,6,pagead2.googlesyndication.com,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.Google,pagead2.googlesyndication.com,"Click on ""Imagine dragon"" video",Advertisement
67,67,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,47550,142.250.178.134,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306511306,1712306511397,91,14,9138,1712306511306,1712306511375,69,6,1898,1712306511328,1712306511397,69,8,7240,69,652.7142857142857,614.2126202359756,1399,73,316.3333333333333,531.1043839648347,1399,69,905.0,573.9444970676918,1399,0,7.0,8.514693182963201,22,1,13.8,10.779610382569492,26,0,9.857142857142858,12.469009201864855,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Advertisement,0,6,ad.doubleclick.net,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.Google,ad.doubleclick.net,"Click on ""Imagine dragon"" video",Advertisement
68,68,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,37584,172.217.20.214,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306511324,1712306511396,72,6,3855,1712306511324,1712306511396,72,3,1628,1712306511348,1712306511369,21,3,2227,74,642.5,620.9598215665809,1399,74,542.6666666666666,742.7114738129021,1399,171,742.3333333333333,618.4313489251117,1399,0,14.4,12.25969004502153,27,27,36.0,12.727922061357855,45,0,10.5,14.849242404917495,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.YouTube,Media,0,6,i.ytimg.com,2a18e6bf307f97c5e27f0ab407dc65db,,,,Normal,UDP,https,QUIC.YouTube,i.ytimg.com,"Click on ""Imagine dragon"" video",Media
69,69,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,59771,142.250.179.98,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306516434,1712306519474,3040,29,9000,1712306516434,1712306519434,3000,11,4190,1712306516454,1712306519474,3020,18,4810,66,310.34482758620686,382.9665479481082,1399,73,380.9090909090909,447.9509916375796,1399,66,267.2222222222222,344.0014629851851,1399,0,108.57142857142856,521.1251664940382,2767,1,300.00000000000006,881.3088751018756,2808,0,177.64705882352942,672.6917887465692,2787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Google,Advertisement,0,6,googleads.g.doubleclick.net,2a18e6bf307f97c5e27f0ab407dc65db,,,,Normal,UDP,https,QUIC.Google,googleads.g.doubleclick.net,"Click on ""Imagine dragon"" video",Advertisement
70,70,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,58942,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,6,4,0,0,1712306519355,1712306523606,4251,26,2484,1712306519355,1712306523606,4251,13,979,1712306519374,1712306523606,4232,13,1505,54,95.53846153846156,85.22170182259013,439,60,75.3076923076923,18.517489999928063,103,54,115.76923076923076,117.90261083210008,439,0,170.04,492.41060779258873,2051,0,354.25,676.6751772117442,2051,0,352.6666666666667,679.1669139244763,2051,2,0,0,0,25,11,0,2,1,0,0,0,12,5,0,1,1,0,0,0,13,6,0,1,DNS.Google,Network,0,6,www.google.fr,,,,,Normal,TCP,domain,DNS.Google,www.google.fr,"click on ""Skip"" video button",Network
71,71,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,60790,142.250.74.227,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306519421,1712306519625,204,28,8438,1712306519421,1712306519625,204,14,2181,1712306519435,1712306519625,190,14,6257,54,301.35714285714295,816.1389321762299,4346,60,155.78571428571428,175.73589387374565,571,54,446.9285714285714,1143.1873434384245,4346,0,7.555555555555556,14.838446252201988,57,0,15.69230769230769,18.660942345732952,57,0,14.615384615384617,19.41450686788302,59,2,0,0,0,27,12,0,2,1,0,0,0,13,8,0,1,1,0,0,0,14,4,0,1,TLS.Google,Web,0,6,www.google.fr,579ccef312d18482fc42e2b822ca2430,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS.Google,www.google.fr,"click on ""Skip"" video button",Web
72,72,0,172.16.68.1,00:50:56:c0:00:01,00:50:56,5353,224.0.0.251,01:00:5e:00:00:fb,01:00:5e,5353,17,4,0,0,1712306527130,1712306527130,0,1,82,1712306527130,1712306527130,0,1,82,0,0,0,0,0,82,82.0,0.0,82,82,82.0,0.0,82,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MDNS,Network,0,6,_pgpkey-hkp._tcp.local,,,,,Normal,UDP,mdns,MDNS,_pgpkey-hkp._tcp.local,"click on ""Skip"" video button",Network
73,73,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,41866,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,6,4,0,0,1712306596158,1712306599585,3427,26,2523,1712306596158,1712306599585,3427,13,1063,1712306596175,1712306599585,3410,13,1460,54,97.03846153846152,58.70433085845082,242,60,81.76923076923076,26.58055005122432,119,54,112.30769230769228,77.25216783946865,242,0,137.07999999999998,429.8204004775328,2080,0,285.58333333333337,597.8253710260415,2081,0,284.1666666666667,602.1737643108029,2081,2,0,0,0,25,11,0,2,1,0,0,0,12,5,0,1,1,0,0,0,13,6,0,1,DNS,Network,0,6,incoming.telemetry.mozilla.org,,,,,Normal,TCP,domain,DNS,incoming.telemetry.mozilla.org,Close Firefox app,Network
74,74,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,33196,34.107.243.93,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306596163,1712306596270,107,8,496,1712306596163,1712306596270,107,4,280,1712306596163,1712306596270,107,4,216,54,62.0,11.464230084422216,82,60,70.0,11.6619037896906,82,54,54.0,0.0,54,0,15.285714285714285,31.77375376897461,86,2,35.666666666666664,44.41095960833692,86,0,35.666666666666664,47.81561809004808,90,0,0,0,0,8,3,0,2,0,0,0,0,4,2,0,1,0,0,0,0,4,1,0,1,TLS,Web,0,6,,,,,,Normal,TCP,https,TLS,,Close Firefox app,Web
75,75,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,60974,34.120.208.123,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306596821,1712306597366,545,32,10191,1712306596821,1712306597366,545,15,4631,1712306596907,1712306597365,458,17,5560,54,318.46874999999994,774.8949141813961,3582,60,308.7333333333333,696.8637360823611,2781,54,327.05882352941177,859.2505070254713,3582,0,17.580645161290324,59.21698753654415,320,0,38.92857142857143,85.66164592405158,322,0,28.625,79.33714976814666,320,2,0,0,0,31,14,0,2,1,0,0,0,14,10,0,1,1,0,0,0,17,4,0,1,TLS,Web,0,6,incoming.telemetry.mozilla.org,f436b9416f37d134cadd04886327d3e8,907bf3ecef1c987c889946b737b43de8,,,Normal,TCP,https,TLS,incoming.telemetry.mozilla.org,Close Firefox app,Web
76,76,0,172.16.68.1,00:50:56:c0:00:01,00:50:56,52920,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,3702,17,4,0,0,1712306609160,1712306609160,0,1,689,1712306609160,1712306609160,0,1,689,0,0,0,0,0,689,689.0,0.0,689,689,689.0,0.0,689,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSD,Network,0,6,,,,,,Normal,UDP,,WSD,,"Click on ""Update message"" icon button",Network
77,77,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,68,192.168.3.1,00:0c:29:6d:3c:ad,00:0c:29,67,17,4,0,0,1712306610455,1712306610459,4,2,682,1712306610455,1712306610455,0,1,340,1712306610459,1712306610459,0,1,342,340,341.0,1.4142135623730951,342,340,340.0,0.0,340,342,342.0,0.0,342,4,4.0,0.0,4,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DHCP,Network,0,6,user-virtual-machine,"1,2,6,12,15,26,28,121,3,33,40,41,42,119,249,252",,,,Normal,UDP,bootps,DHCP,user-virtual-machine,Close Thunderbird app,Network
78,78,0,fe80::fb2f:9b7d:473d:32f2,00:0c:29:50:75:05,00:0c:29,0,ff02::16,33:33:00:00:00:16,33:33:00,0,58,6,0,0,1712306610476,1712306611375,899,2,220,1712306610476,1712306611375,899,2,220,0,0,0,0,0,110,110.0,0.0,110,110,110.0,0.0,110,0,0.0,0.0,0,899,899.0,0.0,899,899,899.0,0.0,899,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,,Normal,ICMPV6,,ICMPV6,,Close Thunderbird app,Network
79,79,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,43030,216.58.214.164,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306405892,1712306577019,171127,29,7562,1712306405892,1712306577019,171127,15,1789,1712306405943,1712306577004,171061,14,5773,54,260.75862068965523,799.3403376343884,4344,60,119.26666666666668,131.77495245773414,571,54,412.3571428571428,1144.3945397621237,4344,0,6111.678571428572,17896.38029003211,58772,0,12223.35714285714,24181.52742394378,58772,1,13158.538461538465,24914.232912184238,58814,2,0,0,0,28,13,0,2,1,0,0,0,14,8,0,1,1,0,0,0,14,5,0,1,TLS.Google,Web,0,6,www.google.com,579ccef312d18482fc42e2b822ca2430,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS.Google,www.google.com,Click on Firefox url bar,Web
80,80,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,44186,142.250.201.163,00:0c:29:6d:3c:ad,00:0c:29,80,6,4,0,0,1712306405993,1712306596266,190273,91,19807,1712306405993,1712306596266,190273,48,8361,1712306406009,1712306596266,190257,43,11446,54,217.65934065934067,265.15099345174883,756,60,174.18749999999997,188.6921004615608,481,54,266.1860465116279,325.9442149037713,756,0,2114.1444444444446,3900.7852063517134,10244,0,4048.361702127661,4630.521068554538,10245,1,4529.9285714285725,4882.981183526715,11094,2,0,0,0,90,27,0,2,1,0,0,0,47,13,0,1,1,0,0,0,43,14,0,1,HTTP.OCSP,Cloud,0,6,ocsp.pki.goog,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,application/ocsp-response,Normal,TCP,http,HTTP.OCSP,ocsp.pki.goog,Click on Firefox url bar,Cloud
81,81,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,43082,34.107.221.82,00:0c:29:6d:3c:ad,00:0c:29,80,6,4,0,0,1712306406055,1712306575998,169943,49,3846,1712306406055,1712306575998,169943,26,2168,1712306406091,1712306575996,169905,23,1678,54,78.48979591836738,71.99338003391343,357,60,83.38461538461539,80.5968123057367,357,54,72.95652173913042,62.18117097414149,270,0,3540.479166666667,4797.123814659546,10257,21,6797.720000000001,4691.407194009064,10257,20,7722.954545454545,4435.233439685239,11234,2,0,0,0,48,5,0,2,1,0,0,0,25,2,0,1,1,0,0,0,23,3,0,1,HTTP,ConnCheck,0,6,detectportal.firefox.com,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,text/plain,Normal,TCP,http,HTTP,detectportal.firefox.com,Click on Firefox url bar,ConnCheck
82,82,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,56754,34.120.115.102,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306406789,1712306407320,531,21,5773,1712306406789,1712306407320,531,11,1442,1712306406901,1712306407318,417,10,4331,54,274.90476190476187,695.5588332241857,3224,60,131.0909090909091,155.6190570241669,571,54,433.1,997.5584026344856,3224,0,26.55,52.60525789210368,205,0,53.1,66.99162468381982,209,0,46.333333333333336,66.95707580233773,205,2,0,0,0,20,8,0,2,1,0,0,0,10,4,0,1,1,0,0,0,10,4,0,1,TLS,Web,0,6,contile-images.services.mozilla.com,579ccef312d18482fc42e2b822ca2430,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS,contile-images.services.mozilla.com,Click on Firefox url bar,Web
83,83,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,59084,34.149.100.209,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306407134,1712306407349,215,42,9219,1712306407134,1712306407349,215,20,2626,1712306407152,1712306407348,196,22,6593,54,219.5,335.19242744225915,1454,60,131.29999999999998,127.313578884662,571,54,299.68181818181813,436.5187375418244,1454,0,5.243902439024389,9.835599849030253,43,0,11.31578947368421,13.140491414702993,43,0,9.333333333333332,12.467290536974474,44,2,0,0,0,40,20,1,1,1,0,0,0,18,12,1,1,1,0,0,0,22,8,0,0,TLS,Web,0,6,firefox.settings.services.mozilla.com,579ccef312d18482fc42e2b822ca2430,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS,firefox.settings.services.mozilla.com,Click on Firefox url bar,Web
84,84,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,35358,34.120.208.123,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306407708,1712306407892,184,19,5444,1712306407708,1712306407892,184,10,1119,1712306407725,1712306407892,167,9,4325,54,286.52631578947364,781.1846679115745,3487,60,111.90000000000002,80.84477582242268,265,54,480.55555555555554,1133.683058785734,3487,0,10.222222222222223,17.870631693484786,66,0,20.444444444444443,24.86519209211499,66,0,20.875,36.19170189027155,108,2,0,0,0,17,7,1,1,1,0,0,0,8,4,1,1,1,0,0,0,9,3,0,0,TLS,Web,0,6,incoming.telemetry.mozilla.org,fb0aa01abe9d8e4037eb3473ca6e2dca,9d9ce860f1b1cbef07b019450cb368d8,,,Normal,TCP,https,TLS,incoming.telemetry.mozilla.org,Click on Firefox url bar,Web
85,85,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,49661,185.60.219.35,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306410077,1712306410175,98,17,7623,1712306410077,1712306410175,98,7,2086,1712306410097,1712306410171,74,10,5537,78,448.4117647058823,524.7011123991841,1399,88,298.0,485.8809867995797,1399,78,553.7,549.6742570731222,1274,0,6.125,11.188535799349856,40,0,16.333333333333332,18.25011415489412,40,0,8.222222222222221,23.20440571194282,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Facebook,SocialNetwork,0,6,facebook.com,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.Facebook,facebook.com,Click on Firefox url bar,SocialNetwork
86,86,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,58424,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,6,4,0,0,1712306425811,1712306432031,6220,50,4292,1712306425811,1712306432031,6220,25,1909,1712306425829,1712306432031,6202,25,2383,54,85.83999999999999,38.15027215245158,196,60,76.36,18.006665432555803,101,54,95.32,49.59899192523977,196,0,126.9387755102041,408.2220294645257,1991,0,259.1666666666667,558.8091115832005,1992,0,258.41666666666663,560.0819751077335,1992,2,0,0,0,49,23,0,2,1,0,0,0,24,11,0,1,1,0,0,0,25,12,0,1,DNS.Facebook,Network,0,6,edge-chat.facebook.com,,,,,Normal,TCP,domain,DNS.Facebook,edge-chat.facebook.com,"Click on ""Log In"" button",Network
87,87,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,47172,142.250.179.106,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306425886,1712306426250,364,27,8739,1712306425886,1712306426250,364,13,2072,1712306425900,1712306426238,338,14,6667,54,323.6666666666667,902.8459277367148,4735,60,159.38461538461542,179.1580021757045,571,54,476.21428571428567,1244.420976170872,4735,0,14.0,37.10525569242179,191,0,30.333333333333336,52.917316865487656,191,0,26.0,53.05500290578952,198,2,0,0,0,26,12,0,2,1,0,0,0,12,7,0,1,1,0,0,0,14,5,0,1,TLS.GoogleServices,Web,0,6,safebrowsing.googleapis.com,579ccef312d18482fc42e2b822ca2430,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS.GoogleServices,safebrowsing.googleapis.com,"Click on ""Log In"" button",Web
88,88,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,46774,81.65.45.21,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306426221,1712306440811,14590,475,529098,1712306426221,1712306440806,14585,55,8863,1712306426233,1712306440811,14578,420,520235,68,1113.8905263157894,397.2201992905268,1399,73,161.14545454545458,212.32081056581956,1399,68,1238.6547619047626,194.7563984842085,1274,0,30.7805907172996,660.2513826815081,14375,0,270.0925925925926,1955.6701623018328,14375,0,34.79236276849643,704.0618158341606,14412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Facebook,SocialNetwork,0,6,scontent.frns1-1.fna.fbcdn.net,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.Facebook,scontent.frns1-1.fna.fbcdn.net,"Click on ""Log In"" button",SocialNetwork
89,89,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,53329,185.60.219.3,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712306427831,1712306427917,86,13,7195,1712306427831,1712306427917,86,5,1826,1712306427850,1712306427916,66,8,5369,76,553.4615384615383,562.7079786450244,1399,76,365.2,578.6568067516358,1399,84,671.125,557.0764085832392,1274,0,7.166666666666667,11.247895426040888,33,0,21.5,15.588457268119896,33,0,9.428571428571429,24.945655218608994,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.Facebook,SocialNetwork,0,6,www.fbsbx.com,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.Facebook,www.fbsbx.com,"Click on ""Log In"" button",SocialNetwork
90,90,0,172.16.68.1,00:50:56:c0:00:01,00:50:56,60619,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,3702,17,4,0,0,1712306428254,1712306428254,0,1,689,1712306428254,1712306428254,0,1,689,0,0,0,0,0,689,689.0,0.0,689,689,689.0,0.0,689,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSD,Network,0,6,,,,,,Normal,UDP,,WSD,,"Click on ""Log In"" button",Network
91,91,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,51622,185.60.219.23,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306428619,1712306596262,167643,43,7197,1712306428619,1712306596262,167643,20,2188,1712306428635,1712306596262,167627,23,5009,54,167.37209302325587,496.0940782157685,3299,60,109.4,114.7658485787475,571,54,217.78260869565213,672.8729419789673,3299,0,3991.499999999999,10043.435335046885,30082,0,8823.315789473683,13596.071720466549,30084,0,7619.409090909092,12967.237799855784,30082,2,0,0,0,41,21,1,2,1,0,0,0,18,11,1,1,1,0,0,0,23,10,0,1,TLS.Facebook,SocialNetwork,0,6,gateway.facebook.com,579ccef312d18482fc42e2b822ca2430,f4febc55ea12b31ae17cfb7e614afda8,,,Normal,TCP,https,TLS.Facebook,gateway.facebook.com,"Click on ""Log In"" button",SocialNetwork
92,92,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,51628,185.60.219.23,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712306428799,1712306596121,167322,274,66757,1712306428799,1712306596088,167289,116,55341,1712306428816,1712306596121,167305,158,11416,54,243.6386861313868,831.785077265538,7354,60,477.07758620689634,1243.1346364585047,7354,54,72.253164556962,35.53036500031418,272,0,612.9010989010987,2327.851793349452,10675,0,1454.6869565217387,3419.7756809711527,10675,0,1065.6369426751594,2998.519611564043,10676,2,0,0,0,273,136,1,0,1,0,0,0,115,83,0,0,1,0,0,0,158,53,1,0,TLS.Facebook,SocialNetwork,0,6,gateway.facebook.com,c279b0189edb9269da7bc43dea5e0c36,fcb2d4d0991292272fcb1e464eedfd43,,,Normal,TCP,https,TLS.Facebook,gateway.facebook.com,"Click on ""Log In"" button",SocialNetwork
